"text","created","retweetCount","nome"
"Continuamos com o processo de coleta de assinaturas para a criação da @maisumnarede. Baixe e imprima a ficha de apoio http://t.co/SvPWc3croM",2014-11-26,37,"Marina Silva"
"Leiam o artigo ""Comitês de Bacia na Amazônia são inadiáveis"", dos advogados André Villas-Bôas e Biviany Rojas http://t.co/sVIWFzGmN4",2014-11-26,28,"Marina Silva"
"Setor precisa caminhar com as próprias pernas, afirma Marina Silva http://t.co/UHPolRLamY",2014-11-25,20,"Marina Silva"
"‘O atraso na política é a maior ameaça às conquistas do país’, afirma Marina durante premiação do setor de cana - http://t.co/5mBJcKoKKZ",2014-11-25,35,"Marina Silva"
"Leiam o artigo ""Por que o anúncio de China e EUA é tão importante?"" do engenheiro florestal @tassoazevedo - http://t.co/EB945HRRjo",2014-11-25,34,"Marina Silva"
"Marina Silva recebe na noite desta segunda-feira o prêmio MasterCana, evento da ProCana, entidade que… http://t.co/IXN7eAeOVZ",2014-11-24,33,"Marina Silva"
"“EUA e China firmam compromissos com redução de emissões; Brasil retrocede”, leiam a análise feita pelo @IDS_Brasil – http://t.co/9ZdvPkOvQA",2014-11-24,55,"Marina Silva"
"#CriseDaÁgua | Nível dos principais reservatórios cai em São Paulo durante o fim de semana – http://t.co/p3Noi4HTXK http://t.co/Caqk0F3ML9",2014-11-24,38,"Marina Silva"
"RT @infoambiental: Mata ciliar
ou
Desenhando
<U+263A><U+FE0F>
via 
Árvore, Ser Tecnológico <ed><U+00A0><U+00BD><ed><U+00B2><U+009A>
http://t.co/b57iMPxA2e
-- http://t.co/GdIMko7NFL",2014-11-24,99,"Marina Silva"
"Empresas de São Paulo não têm plano para seca, mostra estudo – http://t.co/744d9NHJSa",2014-11-21,31,"Marina Silva"
"""Já passou da hora de o Brasil entender que a população negra precisa ser tratada com dignidade"" - Marina Silva http://t.co/ssWULqgBNE",2014-11-21,41,"Marina Silva"
"Meio ambiente é maior orgulho nacional para 58% dos brasileiros http://t.co/LTRjTV3Y6G",2014-11-21,54,"Marina Silva"
"O extrativista Herculano Filho conta a história dos 10 anos de criação da reserva Riozinho do Anfrísio, no Pará – http://t.co/IfPzcIGW7d",2014-11-21,19,"Marina Silva"
"Consciência Negra | O Brasil precisa acabar c/ o racismo e a discriminação da população negra no ensino e no emprego http://t.co/rkzPHjtixb",2014-11-20,58,"Marina Silva"
"Rogo p/ q Deus conforte família, amigos e discípulos na difícil e bela profissão que soube exercer com tanto brilho – http://t.co/QmjqoqfZFy",2014-11-20,15,"Marina Silva"
"A trajetória de Márcio Thomaz Bastos é a de um jurista ativo, criativo, participante das lutas do direito brasileiro http://t.co/QmjqoqfZFy",2014-11-20,18,"Marina Silva"
"Em São Paulo, gravando em estúdio. http://t.co/eDGxq5pJOw",2014-11-20,13,"Marina Silva"
"#CriseDaÁgua | A 1ª produção é uma entrevista c/ Marussia Whately, especialista em gestão de recursos hídricos – http://t.co/a94UfTTjUF",2014-11-19,27,"Marina Silva"
"#CriseDaÁgua | O site http://t.co/Q7aCiY05gn estreia uma nova seção: Crise da água – http://t.co/ed00aqG7rJ",2014-11-19,25,"Marina Silva"
"@umpierre23 é a realidade desmontando o marketing eleitoral de Dilma - http://t.co/kkktewUQZB",2014-11-19,8,"Marina Silva"
"@valeria_ignea eu espero que você volte a ter esperança, mas que seja no Brasil e de que teremos um futuro melhor.",2014-11-19,2,"Marina Silva"
"@mandita_rj fazemos parte deste Brasil sonhador. Obrigada.",2014-11-19,1,"Marina Silva"
"@theopix melhor você pesquisar antes - http://t.co/UtcfHi99AM",2014-11-19,0,"Marina Silva"
"@Enricannibal o coque sempre esteve na moda.",2014-11-19,4,"Marina Silva"
"Fernando Gabeira esteve em Itu (SP) e nos conta como a cidade convive com a falta d´água – http://t.co/gROrPJyl7y",2014-11-19,22,"Marina Silva"
"Cresce em 7,8% no Brasil as emissões de carbono em 2013. Má notícia para nós, brasileiros, e também para o planeta – http://t.co/068fzGSIrq",2014-11-19,86,"Marina Silva"
"O @ThinkOlga está c/ uma campanha para arrecadar recursos p/ a produção do documentário Chega de Fiu Fiu. Participe – http://t.co/WeMh9ZEesI",2014-11-19,22,"Marina Silva"
"RT @Lucas_Venuto: http://t.co/RTnLAWquDC BRASIL SONHA DOR @silva_marina",2014-11-18,10,"Marina Silva"
"@CANTORTIAGOB pode sim. Procure mais informações no site da rede http://t.co/nu0n5EwWc7",2014-11-18,2,"Marina Silva"
"RT @socioambiental: Novo Código de Mineração: nota pública denuncia tentativa de votação às pressas nesta 4a feira http://t.co/sIxOjpdtA8 h…",2014-11-18,55,"Marina Silva"
"RT @WWF_Brasil: Pesquisa encomendada pelo WWF-Brasil aponta que o brasileiro tem um forte sentimento de orgulho pelo meio ambiente http://t…",2014-11-18,35,"Marina Silva"
"O Brasil sonha-dor http://t.co/q7Ty6ZXn4v",2014-11-18,51,"Marina Silva"
"RT @Mleitaonetto: Quinta-feira, 20, é dia da consciência negra. O Brasil tem começado a ver o problema http://t.co/H2S0KE9jsH",2014-11-18,18,"Marina Silva"
"Baixe o Mapa Amazônia Brasileira 2014, estudo do Programa Monitoramento de Áreas Protegidas do @socioambiental – http://t.co/Y26FAwFJzd",2014-11-18,37,"Marina Silva"
"Dilma gosta de falar das gavetas de governos anteriores. Seria bom se esvaziasse as próprias. Desengaveta, Dilma! – http://t.co/6JYk06pv5a",2014-11-17,365,"Marina Silva"
"Desmatamento da Amazônia quintuplicou em outubro deste ano. Os dados são do @Imazon – http://t.co/QwRMWXKWwe",2014-11-17,97,"Marina Silva"
"Leiam o artigo ""Mudanças climáticas exigem ação urgente"" do engenheiro João Guilherme Sabino Ometto - http://t.co/lzA5KBDkzl",2014-11-17,43,"Marina Silva"
"Leiam o texto “Desmatamento na floresta amazônica coloca Brasil em alerta” no blog do jornalista @Mleitaonetto - http://t.co/vrKevqduAX",2014-11-16,77,"Marina Silva"
"O #DiaDaRepública ser ""comemorado"" em meio à prisão de suspeitos de corrupção é mostra de nosso avanço e nosso atraso http://t.co/2zYZZsXA0N",2014-11-15,237,"Marina Silva"
"RT @AltinoMachado: Saga da família de Adib Jatene nas florestas de Xapuri (AC) http://t.co/QMMy5CA9SA",2014-11-15,23,"Marina Silva"
"ALTINO MACHADO: Marina: “Ingrisia e alegria a gente transforma em poesia”: http://t.co/a3vtYUpyrY",2014-11-15,24,"Marina Silva"
"Que Deus possa confortar familiares e amigos de Adib Jatene e a tantos que militam para melhorar a saúde no Brasil – http://t.co/FCO9t8gaDR",2014-11-15,52,"Marina Silva"
"O médico acriano Adib Jatene morre aos 85 anos. Ele, q tinha como missão melhorar a qualidade da saúde, atuou com espírito republicano.",2014-11-15,48,"Marina Silva"
"No GloboNews Literatura uma homenagem ao poeta Manoel de Barros, que morreu ontem aos 97 anos.",2014-11-14,40,"Marina Silva"
"Vejam como a realidade desmantela o marketing eleitoral de Dilma – Parte 6. http://t.co/RnGGKhczle",2014-11-14,288,"Marina Silva"
"O Globo listou alguns alimentos q podem desaparecer c/ o aquecimento global, como o milho, o café e até o chocolate – http://t.co/qZ9tBDb7oP",2014-11-14,64,"Marina Silva"
"Leiam o artigo ""Abridor de latas"" do economista Eduardo Giannetti - http://t.co/CJp6P7IUWs",2014-11-14,31,"Marina Silva"
"Belo Monte escancara injustiças no reassentamento de populações afetadas por grandes obras  http://t.co/ctIitIkE03 via @socioambiental",2014-11-14,50,"Marina Silva"
"Admirava o trabalho do poeta Manoel de Barros, que morreu hoje aos 97 anos. Que Deus conforte familiares e amigos http://t.co/x6ydfYJYpX",2014-11-13,55,"Marina Silva"
"Vejam como a realidade desmantela o marketing eleitoral de Dilma – Parte 5 – http://t.co/vSB3HVY2lu",2014-11-13,86,"Marina Silva"
"É sempre bom revisitar o documentário O Vale, q mostra como se deu o processo de desertificação do Vale do Paraíba – http://t.co/XvRIaMBCBG",2014-11-13,47,"Marina Silva"
"Às vésperas da COP 20, uma análise de quais são os nossos desafios para reduzir os efeitos do aquecimento global – http://t.co/XbS9iYO9bq",2014-11-13,31,"Marina Silva"
"O Globo aponta q o desmatamento na região do Paraíba do Sul atinge 583 mil ha, 147 vezes o tamanho do Pq da Tijuca – http://t.co/z4klLOQXGq",2014-11-12,64,"Marina Silva"
"Conexão floresta, uma entrevista com @tassoazevedo - http://t.co/kWAWEHNsAV",2014-11-12,15,"Marina Silva"
"O movimento Cisterna Já, uma iniciativa independente da sociedade civil, capacita cidadãos p/ captar água da chuva – http://t.co/jFeDsJlJTe",2014-11-12,41,"Marina Silva"
"Vejam como a realidade desmantela o marketing eleitoral de Dilma – Parte 4 – http://t.co/7WS85MxN7s",2014-11-11,76,"Marina Silva"
"O Brasil, q tem grande área de insolação, poderia seguir o exemplo - França planeja maior usina solar da Europa http://t.co/IOWCeTtFh8",2014-11-11,92,"Marina Silva"
"Fernando Gabeira fala sobre a crise da água no artigo ""A fonte secou” – http://t.co/rGpMx5zp7R",2014-11-10,52,"Marina Silva"
"Ibama e Inpe lançam calendário para divulgar dados sobre desmatamento http://t.co/81D5cA0dyZ via @CicloVivo",2014-11-10,27,"Marina Silva"
"Conheça soluções para a crise da água em 6 cidades do mundo | Rede Nossa São Paulo http://t.co/pc4UH72VwS",2014-11-10,41,"Marina Silva"
"Falta d´água é por ausência de planejamento. Leia a entrevista de Leo Heller – http://t.co/MgOQC5a3bp",2014-11-10,39,"Marina Silva"
"Vejam como a realidade desmantela o marketing eleitoral de Dilma - Parte 3 - http://t.co/Wlt3L4qLRP",2014-11-08,186,"Marina Silva"
"Não deixar que a temperatura da terra aumente 2º C até o final do século é o desafio do nosso tempo diz @tassoazevedo http://t.co/I0yZ4uJY9n",2014-11-08,53,"Marina Silva"
"Vejam como a realidade desmantela o marketing eleitoral de Dilma – Parte 2 – http://t.co/oUH7PFEUCj",2014-11-07,182,"Marina Silva"
"Vejam como a realidade desmantela o marketing eleitoral de Dilma – Parte 1 – http://t.co/WM5uXqRoqM",2014-11-07,161,"Marina Silva"
"O governo segurou os dados do desmatamento durante a eleição - Desmatamento na Amazônia dispara em agosto e setembro http://t.co/royDQJ0syG",2014-11-07,294,"Marina Silva"
"""Há um abismo entre Lula e a  ingenuidade de Dilma"", diz socióloga http://t.co/ZGGF8A6g9S via @RevistaEpoca",2014-11-07,70,"Marina Silva"
"RT @socioambiental: No blog da Rede de Sementes do Xingu, a feliz história de uma família coletora de sementes http://t.co/JniEu0nsJx http:…",2014-11-07,35,"Marina Silva"
"@veicknayara não sei se você se lembra da campanha que fizemos durante as eleições de que o coque está na moda.",2014-11-07,6,"Marina Silva"
"@veicknayara todos nós podemos ajudar, seja no presencial ou no virtual. Sempre digo que sou uma sustentabilista progressista.",2014-11-07,2,"Marina Silva"
"@Jomendes20 @Pireko737 temos de permanecer sempre vigilantes.",2014-11-07,1,"Marina Silva"
"@EduardoSponda @AecioNeves a alternância de poder faria bem ao Brasil. Mas temos de estar sempre vigilantes.",2014-11-07,3,"Marina Silva"
"RT @Segadas_Vianna: @silva_marina O ano da primeira manifestação de ambientalistas no Brasil –E eu estava lá http://t.co/xdWnfxjtCV",2014-11-07,10,"Marina Silva"
"@Segadas_Vianna essa luta começou faz tempo e não tem prazo para terminar.",2014-11-07,1,"Marina Silva"
"RT @RobertGuedes3: O link http://t.co/LaxfvhZ9uT por @silva_marina é o tweet mais popular hoje na minha feed.",2014-11-07,6,"Marina Silva"
"O economista Eduardo Giannetti nos conta como todos nós somos responsáveis pelo aquecimento global – http://t.co/p4ICRuSMuF",2014-11-07,38,"Marina Silva"
"Quando a realidade desmonta o marketing - Marina Silva http://t.co/kkktew43Bp",2014-11-07,153,"Marina Silva"
"@semanoelmessias a alternância de poder faria bem ao Brasil.",2014-11-06,2,"Marina Silva"
"@Viva_O_Lixo o Brasil é de todos os brasileiros. O que temos de fazer é acompanhar de perto todas as ações do governo.",2014-11-06,10,"Marina Silva"
"@rippasp vamos acompanhar de perto.",2014-11-06,1,"Marina Silva"
"@angelamoliveira esse é o principal problema da reeleição, em que a agenda do governo se pauta pela agenda das eleições.",2014-11-06,2,"Marina Silva"
"Leiam meu artigo “Quando a realidade desmonta o marketing” – http://t.co/xN53TERv3U",2014-11-06,149,"Marina Silva"
"A presidente Dilma ‘autorizou’ reajuste de preços, alta de juros e divulgação de informações q negava na campanha - http://t.co/xN53TERv3U",2014-11-06,354,"Marina Silva"
"Líder indígena é assassinada após participar de protesto no STF http://t.co/ss5diEcHTk",2014-11-06,93,"Marina Silva"
"A obrigação das lideranças é reencontrar novos caminhos p/ a união em torno de uma agenda estratégica http://t.co/nSd0KqgeXa",2014-11-06,38,"Marina Silva"
"O potencial do Imposto Territorial Rural contra o desmatamento especulativo na Amazônia — Imazon http://t.co/lnmJpNiAtL via @imazon",2014-11-06,23,"Marina Silva"
"@Sermineiro sempre digo que continuo sendo uma mantenedora de utopias. Eu também espero que o Brasil seja um lugar melhor para se viver.",2014-11-06,2,"Marina Silva"
"Coalizão da sociedade civil paulista propõe medidas emergenciais e de longo prazo p crise da água http://t.co/3i25a8KTUe via @socioambiental",2014-11-06,32,"Marina Silva"
"Em seu blog, o jornalista @Mleitaonetto comentou sobre o último relatório da ONU sobre mudanças climáticas - http://t.co/aSE3jpkCoL",2014-11-06,23,"Marina Silva"
"O zelo de Marina e o descuido do noticiário - Marina Silva http://t.co/dPyutgwuBJ",2014-11-05,45,"Marina Silva"
"É preciso fazer um ‘esforço de guerra’ contra o desmatamento da Amazônia, afirma cientista - Marina Silva Presidente http://t.co/oT6VRJ97MG",2014-11-05,67,"Marina Silva"
"Campanha presidencial do PSB custou R$ 61 milhões - Marina Silva  http://t.co/pr7ctsuq0F",2014-11-05,30,"Marina Silva"
"Leiam o artigo “4 passos p estimular o financiamento climático no Brasil” de Daniela Ades e Fábio de Almeida Pinto – http://t.co/7fhj2gCnQs",2014-11-05,40,"Marina Silva"
"#CRinBrazil | Parabenizo aos organizadores ao apostar no engajamento dos cidadãos contra as mudanças climáticas – http://t.co/FUOb0O8fFP",2014-11-04,46,"Marina Silva"
"Campanha Água@SP mapeia atores e propostas para o enfrentamento da crise em São Paulo:  http://t.co/lOF6Jwev8T",2014-11-04,36,"Marina Silva"
"A Rede Sustentabilidade retoma coleta de assinaturas para legalizar partido - Marina Silva http://t.co/0YDUZw0oSp",2014-11-04,106,"Marina Silva"
"O IPCC alertou que os danos causados por estas mudanças poderão ser irreversíveis, mas ainda há formas de evitá-los - http://t.co/MfSMYN8SpK",2014-11-03,66,"Marina Silva"
"A sustentabilidade é muito mais que a nossa utopia, mas o sentido de nossa ação política – http://t.co/nSd0KqgeXa http://t.co/UttDZw4HRL",2014-10-31,172,"Marina Silva"
"Novo estudo analisa o futuro climático da Amazônia http://t.co/Z6TwGuWn1m",2014-10-31,78,"Marina Silva"
"Zuenir Ventura foi eleito para a ABL. Que ele continue a nos brindar c/ sua clareza e bom humor. Parabéns Zuenir - http://t.co/sFJeevv5qt",2014-10-30,54,"Marina Silva"
"RT @tassoazevedo: É preciso retomar o rumo da agenda sócio-ambiental tão maltratada nos últimos anos http://t.co/H9UAAXwnqr http://t.co/EDp…",2014-10-30,49,"Marina Silva"
"O governo que se reelege não conta com espaços longos – http://t.co/nSd0KqgeXa http://t.co/fPUJinG6HR",2014-10-30,103,"Marina Silva"
"Que as mudanças propostas pelo governo saiam do discurso para a prática nos processos –
http://t.co/nSd0KqgeXa http://t.co/9JK6yzQX2C",2014-10-30,103,"Marina Silva"
"É preciso unir o Brasil – http://t.co/nSd0KqgeXa http://t.co/ocAfzKHglI",2014-10-29,118,"Marina Silva"
"'A luta continua. Não vamos desistir do Brasil' - Marina Silva  http://t.co/hGpeGHivrI",2014-10-29,166,"Marina Silva"
"Pelo futuro sustentável q sonhamos me dirijo a todos os brasileiros: a luta continua e não vamos desistir do Brasil - http://t.co/Lr7PxNkO6D",2014-10-28,321,"Marina Silva"
"@ISE_ELLEM obrigada pelo carinho e pelo apoio.",2014-10-28,2,"Marina Silva"
"O importante é que o Brasil saia unido destas eleições e melhore a qualidade de sua política, afirma Marina - http://t.co/XdTfhPRlSo",2014-10-26,341,"Marina Silva"
"Depois de votar em Rio Branco, Marina conversou c jornalistas. Ouça a íntegra - http://t.co/RZynK0bfCE #EquipeMarina http://t.co/zR2KTF1VBQ",2014-10-26,171,"Marina Silva"
"Com familiares e amigos a caminho do Incra para a votação. http://t.co/Q19NGXSd8F",2014-10-26,220,"Marina Silva"
"Chegada a Rio Branco na noite deste sábado. http://t.co/NNmaod1j0X",2014-10-26,86,"Marina Silva"
"Quem perdeu o debate na noite de ontem entre os presidenciáveis e ainda não decidiu o voto, segue o debate na íntegra http://t.co/i5tNErQgut",2014-10-25,999,"Marina Silva"
"Nota de esclarecimento - Campanha de Marina encerra contas sem dívidas - http://t.co/NRjDnmPOte",2014-10-25,176,"Marina Silva"
"O Brasil quer mudança, como o resultado do primeiro turno revela. http://t.co/LoMitREVll",2014-10-24,771,"Marina Silva"
"""Na democracia representativa o poder é exercido por poucos em nome de todos"", leiam o artigo de Eduardo Giannetti - http://t.co/8KI9RH9lNp",2014-10-24,162,"Marina Silva"
"É hora de unir o Brasil e não dividi-lo. http://t.co/kzc826vXMU",2014-10-24,755,"Marina Silva"
"Chegou o momento de apostar na alternância de poder sob a batuta da sociedade e dos interesses do país - http://t.co/bUGSGTM9Nx",2014-10-24,490,"Marina Silva"
"Nem São Pedro salva http://t.co/UChO9tBCMv via @psustentavel",2014-10-23,45,"Marina Silva"
"Os 10 melhores países para energias renováveis http://t.co/EUj684ymjW via @psustentavel",2014-10-23,81,"Marina Silva"
"RT @GreenpeaceBR: O #desmatamento na #Amazonia e a falta de água em SP. Entenda a relação: http://t.co/aodjMc4jud",2014-10-23,134,"Marina Silva"
"O papel do STF no cenário da crescente ameaça anti-indígena http://t.co/Vxiziwdqwz via @socioambiental",2014-10-23,73,"Marina Silva"
"Em seu blog, @tassoazevedo nos conta as razões pelas quais teremos novamente o ano mais quente da história - http://t.co/ho8FZmYcQX",2014-10-22,71,"Marina Silva"
"Leiam a entrevista de Marina Silva para o The Wall Street Journal - http://t.co/V0WJ7D875B #EquipeMarina",2014-10-21,143,"Marina Silva"
"RT @socioambiental: A tática da “embromação climática” - Post de Márcio Santilli http://t.co/91HM1zrbhr #clima #agua",2014-10-21,24,"Marina Silva"
"Brasil é 18º na lista de Economias Verdes e fica atrás de Colômbia e Peru http://t.co/TQ3e4ltAr6 via @CicloVivo",2014-10-21,141,"Marina Silva"
"RT @Imazon: O Sistema de Alerta de Desmatamento detectou 402 quilômetros quadrados de desmatamento na Amazônia Legal em set/2014 http://t.c…",2014-10-20,118,"Marina Silva"
"@fpesciotta a falta de chuva no sul e sudeste tem relação com o desmatamento da Amazônia - http://t.co/klIHagGgVb",2014-10-20,29,"Marina Silva"
"Combate ao desmate na Amazônia está mais difícil e governo não mostra os dados - http://t.co/F8NlkQ0bjn",2014-10-20,183,"Marina Silva"
"RT @luizeduardosoar: Meu artigo hoje na Folha (este link é melhor, serve para não-assinantes também): Conversa de segundo turno. http://t.c…",2014-10-18,123,"Marina Silva"
"#JuntosPeloBrasil - com @AecioNeves http://t.co/IHy0pIUdrd",2014-10-17,507,"Marina Silva"
"Acompanhados por colaboradores, Marina e @AecioNeves se reuniram na manhã de hoje em São Paulo – http://t.co/4xsgEPWzfL #EquipeMarina",2014-10-17,101,"Marina Silva"
"12 anos depois, @AecioNeves faz o mesmo gesto, diz q vai recuperar o q se perdeu (estabilidade econômica) e q manterá as políticas sociais.",2014-10-17,269,"Marina Silva"
"Naquele momento, assim como hoje, os brasileiros querem alternância de poder e mudança, mas que sejam mantidas as conquistas da sociedade.",2014-10-17,280,"Marina Silva"
"Há 12 anos, o pres. Lula apresentou uma carta aos brasileiros de que iria tratar o plano real como uma conquista da sociedade e mantê-lo.",2014-10-17,184,"Marina Silva"
"Corajosa a atitude de @AecioNeves de assumir o compromisso de recuperar os fundamentos da política econômica e manter as políticas sociais.",2014-10-17,491,"Marina Silva"
"Marina e @AecioNeves recebem os cumprimentos de lideranças em São Paulo. http://t.co/bzCzJctyZY",2014-10-17,308,"Marina Silva"
"Que possamos ver com com clareza os temas estratégicos para o país para debatê-los, tendo como horizonte o bem comum. http://t.co/eVsb3uoJ96",2014-10-16,258,"Marina Silva"
"RT @GreenpeaceBR: Impactos da mudanças climáticas não escolhem lugar, mas matam muito mais em países pobres http://t.co/F3SZy56CYr",2014-10-16,49,"Marina Silva"
"RT @andretrig: Mapa do Carbono (Onde estão os maiores emissores e consumidores de combustíveis fósseis e as populações mais afetadas)http:/…",2014-10-16,56,"Marina Silva"
"Às vésperas do 2º turno, Dilma criou Unidades de Conservação, sendo q em seu governo houve forte redução de novas UCs http://t.co/J3u1aDAZJq",2014-10-16,141,"Marina Silva"
"Que o país possa dialogar de maneira saudável sobre seu presente e seu futuro. http://t.co/Zsx8eWXsNw",2014-10-15,735,"Marina Silva"
"RT @TodosEducacao: Parabéns a todos os professores do Brasil! #diadoprofessor @TodosEducacao http://t.co/VsxzeQoM1g",2014-10-15,193,"Marina Silva"
"@betorio não. Estou dando o meu apoio com base nos compromissos assumidos por ele com a sociedade brasileira http://t.co/OhZsbYydz1",2014-10-14,14,"Marina Silva"
"@leo_cantarelli a nova política é feita pela sociedade com base em um programa, uma agenda estratégica para o país.",2014-10-14,11,"Marina Silva"
"@Luolivieira continuo a ser uma mantenedora de utopias.",2014-10-14,5,"Marina Silva"
"@Pedrodaniel100 a nova política é feita pela sociedade, que pode ajudar o país a pensar estrategicamente uma agenda de desenvolvimento.",2014-10-14,4,"Marina Silva"
"@Sermineiro @geovanacartaxo a nova política não é um monopólio da direita nem da esquerda. Ela é feita pela sociedade brasileira.",2014-10-14,15,"Marina Silva"
"@Ppereira29V podemos contribuir p/ o país pensar estrategicamente uma agenda de desenvolvimento. A nova política é feita pela sociedade.",2014-10-14,6,"Marina Silva"
"Faço um apelo p/ q saiamos do território da política destrutiva para ver os temas estratégicos para o desenvolvimento do país e debatê-los.",2014-10-14,340,"Marina Silva"
"A política não pode ser, como diz Bauman, a arte de prometer as mesmas coisas. E eu digo que não pode ser a arte de fazer as mesmas coisas.",2014-10-14,139,"Marina Silva"
"Sofrendo ataques de uma política atrasada, movida por projetos de poder pelo poder, mantivemos o rumo e fizemos a nova política na prática.",2014-10-14,233,"Marina Silva"
"Nova política é fazer uma aliança exclusivamente com base em programa, colocando as soluções para o país acima dos interesses específicos.",2014-10-14,235,"Marina Silva"
"Opinião: A contribuição de Marina http://t.co/F3bwUMsusp",2014-10-13,111,"Marina Silva"
"A forma como vou participar da campanha eu vou discutir com o candidato. http://t.co/g2gm9p2AZp",2014-10-12,244,"Marina Silva"
"O que me move é minha consciência e assumo a responsabilidade pelas minhas escolhas.",2014-10-12,598,"Marina Silva"
"Não estou com isso fazendo nenhum acordo ou aliança para governar.",2014-10-12,264,"Marina Silva"
"Faço esta declaração como cidadã brasileira independente que continuará livre e coerentemente suas lutas e batalhas no caminho que escolheu.",2014-10-12,345,"Marina Silva"
"Votarei em Aécio e o apoiarei, votando nesses compromissos, dando um crédito de confiança à sinceridade de propósitos do candidato.",2014-10-12,4506,"Marina Silva"
"Não podemos mais continuar apostando no ódio, na calúnia e na desconstrução de pessoas e propostas apenas pela disputa de poder.",2014-10-12,1795,"Marina Silva"
"Agora, novamente, temos um momento em que a alternância de poder fará bem ao Brasil, e é preciso reafirmar o caminho dos avanços sociais.",2014-10-12,680,"Marina Silva"
"Marina compara o documento de Aécio divulgado no Recife à carta de Lula aos brasileiros em 2002. #EquipeMarina",2014-10-12,170,"Marina Silva"
"Vejo no documento assinado por Aécio mais um elo no encadeamento de momentos históricos que fizeram bem ao Brasil.",2014-10-12,594,"Marina Silva"
"Prefiro ser criticada lutando por aquilo que acredito ser o melhor do que me tornar prisioneira do labirinto da defesa do interesse próprio.",2014-10-12,674,"Marina Silva"
"Íntegra do pronunciamento de Marina sobre o segundo turno: http://t.co/XpQmLbsxVx #EquipeMarina",2014-10-12,246,"Marina Silva"
"Marina Silva cita compromisso de Aécio no Recife - compromisso com a nação. #EquipeMarina",2014-10-12,173,"Marina Silva"
"Vim aqui manifestar a minha posição, diz Marina sobre o segundo turno. #EquipeMarina",2014-10-12,107,"Marina Silva"
"Meu posiciionamento para o segundo turno http://t.co/ny6seEfdRA http://t.co/BZgo4BpHED",2014-10-12,1135,"Marina Silva"
"Eles têm trabalhado contra a repressão e pela garantia do direito à Educação, uma luta que espero ver o mundo vencê-la ainda neste século.",2014-10-10,99,"Marina Silva"
"Recebi com alegria e esperança a notícia de q o Nobel da Paz será dado a Malala Yousafzai e a Kailash Satyarthi – http://t.co/xlM7S1wII5",2014-10-10,104,"Marina Silva"
"Nota de Marina Silva para os partidos da Coligação Unidos pelo Brasil  http://t.co/g6ZjB0GzkT",2014-10-09,116,"Marina Silva"
"Leiam nota de esclarecimento em relação ao 2º turno da eleição presidencial – http://t.co/ViZ7AAIRMW",2014-10-07,226,"Marina Silva"
"E como disse Eduardo Campos: Não vamos desistir do Brasil.",2014-10-06,1900,"Marina Silva"
"Queríamos estar no segundo turno, trabalhamos para isso. Mas estamos no segundo turno de outra forma.",2014-10-06,1149,"Marina Silva"
"Eu estou nesta jornada há trinta anos. Minha determinação é que o mundo seja melhor, o Brasil seja melhor.",2014-10-06,1023,"Marina Silva"
"É sempre bom a gente poder mudar. Mas existe aquela frase: “mude antes de ser mudado”.",2014-10-06,558,"Marina Silva"
"Nosso compromisso é com o Brasil e com as futuras gerações. Não vamos fazer política pensando nas próximas eleições.",2014-10-06,391,"Marina Silva"
"Considero que estamos avançando. O avanço é a determinação na sociedade brasileira em se manter firme na nova política.",2014-10-06,223,"Marina Silva"
"A derrota ou a vitória só se mede na história. Os erros e acertos também. Existem momentos que você precisa esperar pela história.",2014-10-06,664,"Marina Silva"
"Meu objetivo não era destruir Dilma ou Aécio, PT ou PSDB. Meu objetivo de vida é ajudar a construir o Brasil que queremos.",2014-10-06,1116,"Marina Silva"
"Eu não estou aqui como derrotada, mas como alguém que continua de pé, por não abrir mão dos princípios para ganhar uma eleição.",2014-10-06,1315,"Marina Silva"
"Eu defendo a ética dos valores e não das circunstâncias. Eu jamais me arrependerei de não ter feito qualquer coisa para ganhar as eleições.",2014-10-06,588,"Marina Silva"
"O segundo turno é uma eleição em um tempo mais curto. Mas o nosso programa continua sendo a base para qualquer diálogo.",2014-10-06,279,"Marina Silva"
"Parabenizo todos que participaram. Estamos prontos para continuar o processo.",2014-10-06,317,"Marina Silva"
"Grande parte do Brasil votou contra aquilo que vê como errado no atual governo.",2014-10-06,647,"Marina Silva"
"Nosso programa é a base para qualquer diálogo que o Brasil sinalizou que deseja.",2014-10-06,194,"Marina Silva"
"A sociedade exprimiu seu desejo de ver o Brasil deixar de ser gigante pela própria natureza e sim pela natureza das decisões que tomamos.",2014-10-06,476,"Marina Silva"
"Temos como referência da qualidade da política, ampliar e aprofundar nossa democracia.",2014-10-06,166,"Marina Silva"
"O futuro nos encontrará como estivemos até aqui. E estaremos juntos com os brasileiros que nos acompanharam até aqui.",2014-10-06,296,"Marina Silva"
"Agradeço à nossa equipe, que de maneira generosa e às vezes heroica, enfrentou as dificuldades.",2014-10-06,205,"Marina Silva"
"Agradeço em primeiro lugar que nos entregaram seus sonhos. E aos brasileiros que foram às urnas, reafirmando a democracia.",2014-10-06,523,"Marina Silva"
"E dedico isso a Eduardo e sua família. Um líder que sempre nos fará falta, mas que estará presente em nossa caminha futura.",2014-10-06,294,"Marina Silva"
"Fizemos o debate e não o embate. Chegamos até aqui com dificuldade, mas com postura digna.",2014-10-06,353,"Marina Silva"
